LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofMatl_CompShg,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating_GasA,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt_gt_1990,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,SalePrice,Condition_Artery,Condition_Feedr,Condition_Norm,Condition_PosA,Condition_PosN,Condition_RRAe,Condition_RRAn,Condition_RRNe,Condition_RRNn,Exterior_AsbShng,Exterior_AsphShn,Exterior_BrkComm,Exterior_BrkFace,Exterior_CBlock,Exterior_CemntBd,Exterior_HdBoard,Exterior_ImStucc,Exterior_MetalSd,Exterior_Plywood,Exterior_Stone,Exterior_Stucco,Exterior_VinylSd,Exterior_Wd Sdng,Exterior_WdShing,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Hip,RoofStyle_Other,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_Other,Foundation_PConc
70.0,8176,0,3,0,0,5,6,1958,1992,1,0.0,3,3,3,3,1,3,846,1,0,210,1056,1,2,1,5,1056,0,0,1056,1,0,1,0,3,1,3,6,8,0,0,5,0,2,1,308,3,3,2,0,0,0,0,0,0,0,0,0,139000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
59.0,8198,0,3,4,0,7,5,2004,2004,1,146.0,4,3,4,3,3,6,720,1,0,638,1358,1,5,1,5,1358,0,0,1358,1,0,2,0,2,1,4,6,8,1,4,5,1,2,2,484,3,3,2,192,30,0,0,0,0,0,0,0,207000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
59.0,9042,1,3,0,0,6,5,1998,1998,1,0.0,3,3,4,3,4,6,828,1,0,115,943,1,4,1,5,943,695,0,1638,1,0,2,1,3,1,3,7,8,2,3,5,1,3,2,472,3,3,2,100,38,0,0,0,0,0,0,0,192000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
86.0,14157,1,1,1,0,9,5,2005,2006,1,200.0,4,3,5,3,4,6,1249,1,0,673,1922,1,5,1,5,1922,0,0,1922,1,0,2,0,3,1,4,8,8,1,4,5,1,3,3,676,3,3,2,178,51,0,0,0,0,0,0,0,377426,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
70.0,9135,0,3,0,0,7,5,2002,2003,1,113.0,4,3,4,3,3,6,810,1,0,726,1536,1,5,1,5,1536,0,0,1536,1,0,2,0,3,1,4,7,8,0,0,5,1,2,2,532,3,3,2,192,74,0,0,0,0,0,0,0,214000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
91.0,14145,0,3,1,0,7,7,1984,1998,1,0.0,4,3,4,3,2,5,213,1,0,995,1208,1,5,1,5,1621,0,0,1621,1,0,2,0,3,1,4,8,8,0,0,5,0,2,2,440,3,3,2,108,45,0,0,0,0,0,0,400,202500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
66.0,12400,1,3,0,0,6,7,1958,1998,1,176.0,3,3,3,2,1,3,585,1,0,630,1215,1,3,1,4,1215,0,0,1215,0,0,1,0,3,1,3,6,8,0,0,5,0,1,1,297,3,3,2,0,0,0,0,234,0,0,0,0,155000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
85.0,14191,0,3,0,0,8,5,2002,2002,1,0.0,4,3,4,3,1,1,0,1,0,967,967,1,5,1,5,993,915,0,1908,0,0,2,1,4,1,4,9,8,0,0,5,1,3,2,431,3,3,2,135,0,0,0,0,0,0,0,0,202900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
60.0,8400,0,3,0,0,4,4,1950,1950,1,0.0,2,2,3,2,1,1,0,1,0,721,721,1,4,1,5,841,0,0,841,0,0,1,0,2,1,3,4,8,0,0,2,0,1,1,294,3,3,0,250,0,24,0,0,0,0,0,0,82000,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0.0,8544,0,3,0,0,3,4,1949,1950,1,340.0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,4,1040,0,0,1040,0,0,2,0,2,2,3,6,8,0,0,1,0,1,2,400,3,3,2,0,0,0,0,0,0,0,0,0,87500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
63.0,8849,1,3,0,0,9,5,2005,2005,1,616.0,5,3,5,3,1,6,28,1,0,1656,1684,1,5,1,5,1684,0,0,1684,0,0,2,0,2,1,5,6,8,1,5,5,1,2,2,564,3,3,2,495,72,0,0,0,0,0,0,0,266000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
36.0,2592,0,3,0,0,5,3,1976,1976,1,0.0,3,3,4,3,1,3,129,4,232,175,536,1,3,1,5,536,576,0,1112,0,0,1,1,3,1,3,4,8,0,0,5,0,1,1,336,3,3,2,182,0,0,0,0,0,0,0,0,85000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
65.0,6435,0,3,0,0,6,5,1939,1950,1,0.0,3,3,3,3,1,1,0,1,0,972,972,1,4,1,5,972,605,0,1577,0,0,1,0,3,1,2,6,8,1,4,1,0,1,1,312,3,3,2,0,0,0,0,0,0,0,0,0,140200,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,12772,1,3,2,0,6,8,1960,1998,1,0.0,3,4,3,3,2,4,498,1,0,460,958,1,3,1,5,958,0,0,958,0,0,1,0,2,1,3,5,8,0,0,5,0,2,1,301,3,3,2,0,0,0,0,0,0,0,0,15500,151500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
0.0,17600,1,3,0,0,6,5,1960,1960,1,30.0,3,3,3,3,1,4,1270,1,0,208,1478,1,5,1,4,1478,0,0,1478,1,0,2,0,3,1,3,6,8,2,4,5,0,1,2,498,3,3,2,0,40,0,0,0,0,0,0,0,157500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
36.0,2448,0,3,0,0,7,5,2003,2004,1,106.0,4,3,4,3,1,6,573,1,0,191,764,1,5,1,5,764,862,0,1626,1,0,2,1,2,1,4,6,8,0,0,3,1,2,2,474,3,3,2,0,27,0,0,0,0,0,0,0,154000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
60.0,9084,0,3,0,0,5,6,1941,1950,1,0.0,3,3,3,2,2,2,236,3,380,0,616,1,3,0,5,616,495,0,1111,0,1,1,0,3,1,3,5,8,0,0,1,0,1,1,200,3,2,2,48,0,0,0,0,0,0,0,0,95000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
60.0,8520,0,3,0,0,6,8,1928,2003,1,0.0,3,4,3,3,1,1,0,1,0,624,624,1,4,1,5,720,0,0,720,0,0,1,0,2,1,3,5,8,0,0,1,1,1,2,484,3,3,2,106,0,0,0,0,0,0,0,0,105900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
60.0,8400,0,2,0,0,6,5,1940,2000,1,0.0,3,3,3,3,1,2,388,1,0,552,940,1,5,1,5,1192,403,0,1595,0,0,1,0,2,1,3,6,8,2,4,5,0,1,1,240,3,3,2,0,0,108,0,0,0,0,0,0,140000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
105.0,11249,2,3,0,0,6,5,1995,1995,1,0.0,4,4,4,4,1,5,334,4,544,322,1200,1,5,1,5,1200,0,0,1200,1,0,2,0,3,1,4,6,8,0,0,5,1,2,2,521,3,3,2,0,26,0,0,0,0,0,0,0,177500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0.0,9248,1,3,0,0,6,6,1992,1992,1,106.0,3,3,4,3,1,6,560,1,0,598,1158,1,4,1,5,1167,0,0,1167,1,0,2,0,3,1,4,6,8,0,0,5,1,2,2,400,3,3,2,120,26,0,0,0,0,0,0,0,173000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
44.0,4224,0,3,0,0,5,5,1976,1976,1,0.0,3,3,4,3,1,5,874,1,0,268,1142,1,3,1,5,1142,0,0,1142,1,0,1,1,3,1,3,6,8,1,1,5,0,3,2,528,3,3,2,536,90,0,0,0,0,0,3,0,134000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
78.0,12011,1,3,2,0,8,5,1998,1998,1,530.0,4,3,4,3,3,6,956,1,0,130,1086,1,5,1,5,1086,838,0,1924,1,0,2,1,3,1,4,7,8,1,3,5,1,2,2,592,3,3,2,208,75,0,0,374,0,0,0,0,280000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0.0,7540,1,3,2,0,6,6,1978,1978,1,0.0,3,3,4,3,3,6,773,1,0,115,888,1,5,1,5,912,0,0,912,1,0,1,0,2,1,3,5,8,1,3,5,0,2,2,470,3,3,2,0,0,0,0,192,0,0,3,0,156000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
64.0,7301,0,3,1,0,7,5,2003,2003,1,500.0,4,3,0,0,0,0,0,0,0,0,0,1,5,1,5,495,1427,0,1922,0,0,3,0,4,1,4,7,8,1,5,3,1,2,2,672,3,3,2,0,0,177,0,0,0,0,0,0,198500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
21.0,1680,0,3,0,0,6,8,1972,2007,1,510.0,3,3,3,3,1,5,162,1,0,321,483,1,4,1,5,483,504,0,987,0,0,1,1,2,1,4,5,8,0,0,1,0,1,1,264,3,3,2,250,0,0,0,0,0,0,0,0,118000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0.0,18800,1,3,3,0,6,5,1976,1976,1,120.0,3,3,4,3,2,6,712,1,0,84,796,1,3,1,5,790,784,0,1574,1,0,2,1,3,1,3,6,8,1,3,5,0,3,2,566,3,3,2,306,111,0,0,0,0,0,0,0,190000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
59.0,10690,0,3,0,0,5,7,1920,1997,1,0.0,3,4,3,2,1,3,456,1,0,216,672,1,4,1,4,672,672,0,1344,0,0,1,0,3,1,3,6,8,0,0,1,0,1,1,468,3,2,2,0,128,218,0,0,0,0,0,0,147000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
0.0,9500,1,3,0,0,6,5,1963,1963,1,247.0,3,3,4,3,1,4,609,1,0,785,1394,1,4,1,5,1394,0,0,1394,1,0,1,1,3,1,3,6,8,2,4,5,0,2,2,514,3,3,2,0,76,0,0,185,0,0,0,0,159000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
101.0,9150,1,3,1,0,6,5,1962,1962,0,305.0,3,3,4,3,4,6,371,1,0,728,1099,1,4,1,5,1431,0,0,1431,0,1,1,0,3,1,3,6,8,1,4,4,0,2,1,296,3,3,2,64,110,0,0,0,0,0,0,0,165000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
78.0,7800,0,3,0,0,5,6,1954,1954,1,200.0,3,3,3,3,1,2,540,1,0,728,1268,1,4,1,5,1268,0,0,1268,0,0,1,0,2,1,3,7,8,1,4,5,0,3,1,244,3,3,2,0,98,0,0,0,0,0,0,0,132000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0.0,9830,1,3,1,0,5,7,1959,2006,1,0.0,3,4,3,3,1,5,72,3,258,733,1063,1,5,1,5,1287,0,0,1287,1,0,1,0,3,1,4,7,8,1,4,1,1,3,2,576,3,3,2,364,17,0,0,182,0,0,0,0,162000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0.0,8121,1,3,0,0,6,5,2000,2000,1,0.0,3,3,4,3,1,1,0,1,0,953,953,1,5,1,5,953,711,0,1664,0,0,2,1,3,1,3,7,8,1,3,5,1,2,2,460,3,3,2,100,40,0,0,0,0,0,0,0,172400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
80.0,17120,0,3,0,0,4,4,1959,1959,1,0.0,3,3,0,0,0,0,0,0,0,0,0,1,3,1,5,1120,468,0,1588,0,0,2,0,4,1,3,7,6,1,4,1,1,3,2,680,3,3,0,0,59,0,0,0,0,0,0,0,134432,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
50.0,7175,0,3,0,0,6,5,1984,1984,1,0.0,3,3,4,3,1,5,623,2,121,0,744,1,3,1,5,752,0,0,752,1,0,1,0,2,1,3,4,8,0,0,5,0,1,1,264,3,3,2,353,0,0,0,90,0,0,3,0,125000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
79.0,10634,0,3,0,0,5,6,1953,1953,1,0.0,3,3,3,3,1,4,428,2,180,0,608,1,3,1,5,1319,0,0,1319,1,0,1,0,3,1,3,5,6,0,0,5,0,1,1,270,3,3,2,66,0,0,0,0,0,0,2,0,123000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
65.0,8200,0,3,0,0,7,5,2003,2004,1,0.0,4,3,4,3,1,1,0,1,0,847,847,1,5,1,5,847,1081,0,1928,0,0,2,1,4,1,4,8,8,1,4,3,1,3,2,434,3,3,2,100,48,0,0,0,0,0,0,0,219500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0.0,10020,1,0,0,2,1,1,1922,1950,1,0.0,2,2,2,1,4,4,350,1,0,333,683,1,4,0,4,904,0,0,904,1,0,0,1,1,1,2,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,61000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
57.0,8846,1,3,2,0,5,5,1996,1996,1,0.0,4,3,4,3,3,6,298,1,0,572,870,1,5,1,5,914,0,0,914,0,0,1,0,2,1,3,5,8,0,0,1,1,1,2,576,3,3,2,0,0,0,0,0,0,0,0,0,148000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
102.0,11143,1,3,1,0,8,5,2004,2005,1,0.0,4,3,4,3,1,1,0,1,0,1580,1580,1,5,1,5,1580,886,0,2466,0,0,3,0,4,1,4,8,8,1,4,5,1,2,2,610,3,3,2,159,214,0,0,0,0,0,0,0,340000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
60.0,8123,1,3,0,0,6,5,2000,2000,1,16.0,3,3,4,3,1,1,0,1,0,982,982,1,5,1,5,1007,793,0,1800,0,0,2,1,3,1,3,7,8,1,3,5,1,3,2,463,3,3,2,100,63,0,0,0,0,0,0,0,179000,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
79.0,9245,1,3,0,0,7,5,2006,2006,1,0.0,4,3,4,3,3,1,0,1,0,939,939,1,5,1,5,939,858,0,1797,0,0,2,1,3,1,4,8,8,0,0,5,1,2,2,639,3,3,2,144,53,0,0,0,0,0,0,0,213500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
